song_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
351,-173.45552,148.11923,-22.001774,44.776466,-10.470345,27.534761,-13.535449,13.157756,0.15948923,4.604579,-0.6792982,-2.125188,3.3551033,-10.587956,0.8666231,-5.4556556,-0.45635164,-4.706881,2.566724,-3.8532557,1
352,-92.0629,148.97772,-42.200512,53.11131,-13.662399,30.633192,-11.052285,19.59607,4.0416856,4.971678,8.333307,-1.6143782,6.2992926,0.15560639,5.1788626,-2.834791,2.5950732,-5.366421,1.1716049,-1.9548368,1
353,-179.08804,176.91707,-5.846809,41.767117,6.538645,22.422228,-1.9035922,7.9158187,8.120769,3.579512,1.7488455,0.44112274,4.0446444,-3.75349,3.6357622,2.9129567,0.45080307,-5.8467536,-2.061359,-2.907848,1
354,-100.043335,162.23619,-46.00385,49.976303,-18.378023,25.422464,-11.354061,11.629398,0.45867485,-0.9843523,6.1388993,-8.0994835,4.639661,-8.80614,5.953732,-4.1117578,4.103765,-3.9856164,-3.1356704,1.5078695,1
355,-145.61111,177.2095,-51.730896,51.098114,-11.957698,13.580223,3.3516839,-10.442826,12.952774,-11.5829315,5.2417545,-6.230755,-0.21071194,1.1363436,-5.717163,6.250564,-10.485139,1.6449008,0.25119674,-2.2104905,1
356,-109.231575,156.814,-39.345848,34.59407,-13.150505,32.82835,-19.052013,14.029289,3.0154846,1.8985772,6.760573,-1.2678795,4.755073,-2.1111343,8.286725,-4.106903,4.4172053,-3.4667723,3.0878232,1.3655657,1
357,-121.29609,159.07568,-34.808876,43.097866,-5.8582687,31.046211,-17.883993,15.3455515,-2.901292,4.5911083,1.0260338,-0.9016951,9.505515,-3.229643,6.460148,-3.1079443,3.199555,-1.8922125,6.087984,-3.1125236,1
358,-226.46841,135.25699,-50.173557,42.47926,-1.2104372,11.396322,-2.096866,8.509659,1.8374201,-2.104882,-1.2664307,1.0001115,3.3966324,-7.1165166,4.6695423,-2.9884698,0.73819107,1.2186807,2.0124946,-1.8447832,1
359,-196.906,161.8383,-25.212183,34.64289,-2.9951067,23.034916,-7.5294404,7.26544,8.127854,-2.3823726,3.2872598,-3.6096761,4.772856,-7.4545646,3.2728715,-1.3441633,-2.1812363,-0.92339253,-0.86453766,0.5756296,1
360,-112.58865,152.78067,-34.863842,45.910095,-10.20398,22.639471,-14.480664,10.712207,-2.7774265,0.42144164,1.8003113,-0.66524065,4.6212983,-0.59084177,3.4078262,-1.6371636,2.2482443,-4.307294,2.7371135,-6.9400153,1
361,-132.7835,176.65923,-21.635592,36.885654,1.0971017,18.655066,-11.443618,10.881973,-0.52978694,-0.53438336,5.9733834,-5.93644,-6.196426,-2.3569937,1.4727839,-4.6854057,3.6114523,-6.3800063,-0.545661,0.79739845,1
362,-168.42464,176.8679,-23.961254,46.299194,5.260132,25.165815,-2.0448875,10.183785,2.8091059,2.807126,3.0204318,-1.2710854,1.6518157,-3.636601,5.176667,-3.9895587,0.3190222,-0.8371859,4.0395336,-0.26966098,1
363,-157.45026,182.2271,-51.42581,49.144398,2.284954,7.7206197,0.535808,-11.036379,15.923894,-15.658755,-10.135552,-1.9466959,3.3835824,-3.0136294,-14.461663,4.2509785,-2.8514965,-0.21459591,-1.9085528,-7.436348,1
364,-159.4892,149.71744,-16.296682,46.978024,-5.99871,27.373594,-3.4955933,6.049687,3.8570795,2.6729827,-2.1346226,3.171342,5.77471,-2.4929864,3.1859052,-1.0090714,3.2388637,-1.8548461,3.9899812,-1.7584244,1
365,-182.9622,180.92296,-44.72476,56.511787,-2.4942002,25.982372,5.37014,-4.5940843,14.915856,-10.225456,10.303809,-4.191202,2.4111235,1.4279169,-1.3684593,8.602918,-7.0904384,6.7198496,1.0675316,-1.1046734,1
366,-174.12903,166.93466,-19.88586,33.45337,0.34221375,20.41107,-4.2896686,7.8934236,1.6582744,3.0049624,-3.1374433,5.4840717,-5.394439,0.61058354,0.49794963,1.7635037,-1.3925236,2.4374847,3.2133033,-1.126058,1
367,-119.02156,134.34547,-34.10448,43.33846,-13.16653,33.237362,-22.303885,19.350988,-8.837799,9.931766,-5.131279,7.2330537,-0.4903431,-0.7361229,3.0561438,-0.37263638,-0.93936193,-7.098775,3.8506894,-8.177645,1
368,-178.47981,163.95535,-21.657333,38.1809,1.1782868,23.33621,-3.821825,4.956175,7.011882,-3.8087306,0.6951368,-0.43907717,0.53287363,-2.7246506,-0.09350645,-1.1233393,0.30316374,-3.0786216,0.06205653,-2.6079316,1
369,-92.4866,151.03024,-42.89392,42.522964,-6.2417426,29.448778,-14.418684,11.507295,-7.498693,7.156125,0.78556997,4.831492,2.0513082,1.0718389,0.47901827,0.7223686,-1.7436266,-4.320186,0.46427083,-5.9995065,1
370,-232.85786,165.94217,-22.999628,38.089214,0.5491763,24.087624,-1.9829311,1.2060728,2.9006422,-4.33004,-0.599685,-5.027854,1.047397,-6.8285904,0.31261015,-1.9050243,-0.79710466,-0.93688595,0.35539645,-3.594806,1
371,-127.19879,162.58636,-42.028408,38.6578,-9.615477,29.056505,-8.589081,7.1213245,-0.54685426,1.4464706,-1.2623825,-4.0677643,1.3449662,-7.367401,4.5508256,-0.25686213,2.653751,-2.1749482,5.323821,-1.603792,1
372,-94.02906,158.60611,-45.29597,44.814507,-4.658696,30.63535,-13.545132,13.750653,-2.2031024,2.1190093,0.937772,3.6180615,4.298984,-4.4399166,8.274975,-4.2548428,1.243002,-5.1112022,5.358004,-2.1366565,1
373,-133.13443,169.18982,-38.018074,45.41801,-4.603284,24.887583,-0.618712,6.770366,2.8165948,0.010574614,5.29759,-3.5819726,0.6068133,-2.5890408,1.7109793,-1.2055215,1.2826315,-3.628236,0.59076965,-1.9475082,1
374,-167.37982,159.81256,-22.559343,42.88523,-11.485563,19.029253,-4.694486,5.803428,1.9141805,-0.17214634,-4.5065036,-5.1582704,3.378822,-5.799274,2.2116976,-1.6019549,-1.8735664,-2.8473039,3.3418455,-1.8655638,1
375,-245.91447,205.84267,22.968538,15.190168,10.607788,16.37796,-5.6358614,0.8578029,-3.0338106,-6.773991,3.9588072,-6.1663837,-4.159125,-1.8311576,-2.313751,-1.9334265,-2.300169,-1.9603232,-0.5796299,-1.0502241,1
376,-114.98671,166.57668,-42.407623,36.44526,-10.052268,25.205399,-6.810048,5.947783,1.4507471,2.2420301,0.25645965,-2.4217901,3.5502272,-3.045483,4.3924127,0.83251196,3.5175583,-5.8977475,1.220622,-2.8119519,1
377,-189.53793,182.00534,-25.050022,31.213778,0.77584237,8.782149,1.2250289,3.6008441,8.838764,-4.191136,0.12699042,-1.3909556,-1.0392318,-0.5143378,3.2705097,-1.5902766,-1.057145,0.31709957,-1.224313,-2.0139887,1
378,-145.99117,165.96863,-18.869364,37.810368,-3.2568383,16.637758,-5.4910784,5.9631634,2.9432364,1.3238757,2.9967332,0.3070347,2.0221925,-1.676792,3.6886783,-2.869482,0.40030652,-2.595563,1.9374214,-0.9642066,1
379,-216.74805,148.49866,-12.67615,38.03241,1.488974,26.780857,0.25125396,1.3635914,5.288929,4.2948117,0.28904855,0.06363077,4.927992,-3.324538,4.9456067,0.5352429,0.3501129,-0.94898015,2.2890503,2.1032124,1
380,-115.0695,154.17165,-43.151123,52.560986,-21.237417,32.21535,-11.411981,10.876186,-7.059134,2.6624448,2.1582034,-6.1066794,4.194342,-7.3053823,6.801497,-5.8858256,5.719383,-3.522712,3.3718405,-0.8666218,1
381,-115.85775,151.54477,-40.105732,48.41602,-15.411289,28.154333,-13.951632,8.395347,-7.192654,2.9048042,0.86620635,-2.5922072,3.1708853,-4.0833597,4.46397,-5.3795066,3.9008598,-3.9478524,2.426644,-5.2403626,1
382,-92.274315,141.77672,-37.532856,50.887928,-16.384853,37.541557,-22.076672,17.420298,-5.282425,9.099494,-1.8992003,-1.7583718,9.863503,-4.432739,7.742804,-4.4308615,6.476462,-2.788172,4.5147767,-4.3582315,1
383,-74.70997,145.37964,-49.45303,58.85737,-16.446075,29.95722,-19.493631,14.351993,-4.615631,0.76221305,1.5954213,-1.1029849,-0.5439783,-4.530266,6.9765058,-7.3612347,1.0630903,-8.103901,3.7615361,-3.2996702,1
384,-120.5667,155.48007,-49.400936,43.709866,-13.859961,27.771688,-10.005661,9.39061,-4.6982713,7.3483543,-0.26630798,-0.35142514,5.3775887,-4.132361,6.9633718,-2.3679333,3.8531075,-3.6603112,5.410281,-3.3120291,1
385,-192.89456,163.05226,-32.22901,50.928474,-5.325735,19.689068,-7.555403,2.3719554,10.866915,-8.43018,4.3816214,-4.572429,4.0824127,-7.1191487,-1.0262104,1.0469092,-4.7262425,1.3508822,-0.5281267,1.3723772,1
386,-112.00712,154.86137,-40.265907,46.281284,-13.934278,27.35595,-12.385531,11.00259,-0.32960877,4.396321,-1.6029925,-4.62323,3.8832693,-5.6492276,4.0112658,-1.9191132,4.2483377,-5.0996284,1.7284787,-2.6809735,1
387,-120.22754,170.53888,-32.616978,48.909775,-11.697167,29.378277,-15.187786,11.0881195,-0.61415917,1.5306232,0.49904367,-0.24534051,1.8232566,-7.4526315,4.389441,-1.5504843,3.019242,-5.19632,4.2523,-3.7904963,1
388,-183.10907,139.96893,-17.383757,48.637356,-11.415309,32.99184,-8.763838,17.397394,1.60056,6.3729677,0.34357288,0.603203,6.497608,-7.113035,6.0270104,-2.539642,4.2857556,-3.2710006,3.908117,-2.0649862,1
389,-196.94531,152.45195,-18.8005,47.429222,-8.194758,31.946915,-14.330381,13.480903,-0.5347133,-1.3757564,-1.8811203,-5.498243,6.215674,-8.204256,0.97373486,-1.9548835,2.8237472,-5.518228,0.46744215,-2.4003093,1
390,-118.809364,148.08528,-36.7984,47.207115,-17.849915,27.26316,-13.0784025,11.281555,-0.54883015,2.7090726,-1.0399954,1.5466927,2.8874407,-7.3848944,7.534881,-1.4210434,3.8758218,-4.7736382,5.976511,-3.5090432,1
391,-83.66912,161.13596,-36.270226,45.303787,-18.498991,36.503395,-18.886633,14.623608,-1.5015777,4.416391,-2.853433,-0.8233269,2.3652487,-6.0452595,6.2795095,-2.6331363,4.2178073,-8.072236,6.496608,-5.2721004,1
392,-113.033424,150.95961,-49.219357,49.06425,-10.443584,23.774508,-11.949493,6.2639327,-3.67869,3.9516582,-0.00049763446,-2.9073784,6.241269,-3.3399367,7.04512,-2.8238494,1.0408616,-6.971021,-0.059457723,-4.7295227,1
393,-194.45377,153.20322,-33.846737,54.03347,-8.766915,17.627571,-3.0076249,5.565255,1.4074886,-5.573078,3.3464816,-10.027456,0.66879356,-7.067747,5.4137263,-0.25646913,-0.23452353,-0.2974902,-2.8501394,1.3960414,1
394,-181.09659,160.51848,-26.649889,38.435165,-1.8488873,29.482399,-6.215553,6.530001,-3.5457604,1.0386163,-2.9262612,0.52755094,2.5353184,-4.7089615,3.0337021,-4.729375,0.6902451,-4.7641478,4.7417893,-2.3444848,1
395,-106.27105,144.8152,-31.564138,57.8811,-19.806612,25.46309,-17.982183,13.012739,-2.8909457,-1.0591564,1.6513214,-1.7127912,-3.1036892,-7.198993,5.7756042,-4.670626,3.7052708,-5.3096743,5.34552,-2.9224734,1
396,-139.44397,156.73756,-51.958645,50.510857,-20.20289,25.000652,-11.553759,5.0335965,5.120249,-2.569382,6.484046,-5.005929,3.5373528,-8.54451,3.4884214,-3.9506345,0.2847429,-1.2038798,0.28713265,-0.029761339,1
397,-154.28738,172.72226,-32.251656,36.00282,4.3753896,29.339539,-10.514433,7.896222,7.1613884,-0.8213591,-2.6777327,-2.5769773,3.4244416,-7.632414,0.98690045,-2.4704542,-2.6385148,-4.8862705,1.7456971,-3.513519,1
398,-151.6865,158.28954,-21.119463,48.799034,-5.9216647,24.98711,-7.9330053,12.799181,1.2820225,4.0558434,8.041177,-2.085847,3.9543228,-1.385823,3.0535557,-1.5276762,2.0314076,-3.2095704,2.0717967,-2.2725055,1
399,-113.22405,150.80446,-48.945034,45.43238,-14.738331,26.85134,-12.032692,13.878617,-2.0348904,3.0318258,1.5594779,-4.0720687,4.977973,-7.2274837,4.0215583,-3.805249,1.1882666,-5.072544,1.2502849,-2.3834548,1
400,-205.16505,168.22754,-24.829514,28.403032,-1.8115613,18.467566,-5.1120095,4.6728487,3.376977,-1.3069009,3.1051471,-4.0865545,2.9310524,-6.157681,1.3617232,-1.124155,-0.1310007,-3.9866567,-2.134415,0.30437434,1
401,-105.259155,173.84956,-43.141685,37.20582,-8.500682,15.150105,-4.4945607,7.7766995,-0.35862228,0.95398223,4.728092,-1.1683735,3.6650183,-1.9074253,5.397131,-0.9405728,1.7901136,-0.527384,3.4812915,-0.8032936,1
402,-179.09456,167.1465,-13.831017,25.469843,15.552952,25.665504,2.2258463,4.5931773,-1.8988432,4.6888733,4.304407,2.0779715,0.42219484,-5.9375257,3.032476,0.31695402,-0.1984415,-2.8122878,-5.3956847,-3.7749367,1
403,-165.92326,169.82732,-30.434357,48.13244,-2.8884,21.199133,-4.014211,0.48391563,7.2546496,-6.655837,0.15724622,-6.2308764,4.1608353,-9.631356,-0.5858583,0.47474232,-8.050897,0.27570948,-0.2051778,1.4692025,1
404,-203.06752,150.51588,-11.156711,42.733517,1.9633083,21.244642,-7.963411,8.293081,-2.4006114,2.3971071,-1.6983293,-3.4544988,0.620763,-6.1499224,-0.97656274,-6.0426555,0.0717981,-1.7846513,2.9467697,-1.8868676,1
405,-103.13294,168.95895,-49.31251,56.645004,-9.737147,23.482061,-12.026336,1.2922009,-0.94674534,-2.8001711,5.7097244,-3.2668724,4.650867,-5.3170824,6.17122,-4.335729,2.3792126,-2.1342788,0.95164466,0.78580296,1
406,-88.40335,147.45,-40.20199,57.26526,-21.843922,35.520123,-21.54562,17.59116,-1.449312,3.8344796,0.26967326,2.6225257,5.58299,-4.4356313,10.345009,-2.8925014,5.6902137,-7.400726,6.1807766,-3.732209,1
407,-159.07373,169.61058,-43.1252,39.60473,-7.4840426,25.40074,-8.45551,1.3100929,-0.28119224,-0.7414543,-2.444166,-0.92480946,3.758948,-8.261872,3.64625,-2.9001477,-0.31772187,-5.730088,1.6054233,1.2894206,1
408,-188.54231,174.58246,-33.051697,31.562698,-7.7952657,26.430725,-0.64987,6.497811,1.578753,2.8973238,3.9353926,-3.3850253,7.313229,-0.3991477,4.1966867,0.045204137,2.842711,-1.5497344,1.2285997,0.73706347,1
409,-159.9571,154.08626,-23.51872,36.757805,-6.906986,22.199387,-7.4430795,8.5334,-0.12581259,4.532772,9.051331,0.7627707,-1.5697874,-1.797512,1.5499617,-3.8477402,6.3464284,-1.5353664,5.1030755,0.31115243,1
410,-113.130165,152.88394,-28.210934,43.234352,-9.199056,33.89537,-9.979165,10.503349,-0.27069283,6.9634466,4.823359,2.3583996,5.436006,-5.552741,6.8904023,-5.2551484,0.42469168,-1.0339437,2.164362,-3.7310448,1
411,-142.59273,142.44603,-17.512463,55.773663,-10.69153,27.925503,-4.3623815,15.824981,3.7655718,-3.3328114,1.3486855,-3.8273618,2.6399362,-5.335221,-0.56369644,-2.98936,1.283105,-5.173338,1.4778453,-1.7839915,1
412,-181.58565,143.34514,-29.74121,55.948265,-9.288008,28.914179,-12.5614195,10.960589,0.021992512,-2.6111147,0.39915112,-2.2583466,3.5257285,-8.095033,0.95726264,-3.870127,2.166584,-4.7916293,3.5618305,-4.466317,1
413,-138.97862,174.09146,-26.733437,48.010433,-4.4877768,26.930956,-8.980932,12.580087,1.6655008,2.6001875,-3.2671702,-1.8273273,1.3347901,-3.8864126,5.046131,-3.9218118,3.9829113,-3.692219,4.711989,-1.2040527,1
414,-179.66483,180.27313,-23.89866,39.666183,10.13762,24.058556,-2.301312,5.992794,2.43224,0.057188183,2.2247145,-1.0921727,-1.5986124,-7.393717,3.4576557,-0.6527052,-0.31649396,-3.2844353,1.4896475,0.5860971,1
415,-243.69528,177.88596,-12.960698,28.112637,-3.9730127,16.165253,-5.5582075,-1.4836845,0.4581465,-2.4317951,1.6966809,-5.3068156,1.127373,-3.9560504,2.0702186,-1.5629181,0.39062595,-0.34808818,-0.3213018,-0.24457625,1
416,-94.103615,155.15146,-47.67703,42.287285,-18.247396,31.76629,-13.887531,10.636421,-4.8737707,8.173592,1.5071802,-3.285322,1.2821503,-4.8142905,9.680606,-6.208858,5.7269626,-4.9550924,2.0601847,-1.7469498,1
417,-127.37394,162.38106,-38.153236,45.60634,-10.953694,27.562683,-10.080577,8.22809,-4.0067663,4.4913716,2.7622647,-1.854693,4.8128643,-2.447051,5.746164,-3.5084636,5.411857,-1.1335837,5.8736787,-1.5613285,1
418,-256.82083,167.67912,2.3662548,31.949945,10.851927,22.579596,-3.2338612,7.4667387,5.0575237,-1.0691922,-2.141045,0.59478945,-0.13764246,-5.2839355,3.3683817,-1.5219527,-3.7890186,-5.4213824,-0.6659582,-5.4826236,1
419,-175.17445,157.39932,-24.788021,46.619873,6.6645017,18.738718,-5.0070586,8.205463,1.936492,1.9153999,4.041413,1.4840502,1.7961764,-3.3625464,3.974456,-0.8435142,1.9741771,-1.1465731,1.0343432,-0.5004373,1
420,-163.61969,157.79594,-24.356035,44.009434,-11.675847,29.189848,-11.988831,7.4553986,-2.3730216,1.6620536,-4.274521,-1.9130502,0.050119504,-4.114199,3.2602508,-2.4440448,-0.78435534,-2.7127924,3.4728606,-3.8150601,1
421,-99.4419,156.18613,-30.1568,51.03854,-14.683968,35.346146,-14.518374,16.73015,-6.653554,8.663328,-1.3777977,0.0071851914,4.776535,-8.198674,7.904358,-6.515633,2.508907,-8.030515,3.7453032,-5.676559,1
422,-141.052,159.6048,-28.173233,44.267467,-6.682494,26.850344,-11.309838,13.442978,2.1946647,3.5694351,2.8215427,-0.88485,4.5874634,-4.373571,5.8434515,-1.1368738,3.1633425,-3.7670424,1.9032887,-4.1282644,1
423,-168.56532,166.90381,-9.591019,45.71237,4.2385907,26.585955,-5.818103,14.064114,0.48508584,5.0274577,-3.9444065,1.9129643,0.0240067,4.163167,2.5055232,-4.1812463,0.16511628,-3.8319993,3.0377884,-2.460466,1
424,-143.65329,159.45363,-17.907108,55.894547,-10.55035,28.37071,-11.159328,9.992243,5.792072,-6.501295,8.439593,0.03320685,1.2366314,-6.80143,1.2580696,-3.6498957,0.28464088,-3.8626566,-1.481193,-0.5472848,1
425,-228.13342,157.7342,-5.399303,40.26961,10.1368265,24.130072,-2.8531816,3.8004856,5.75139,-5.415319,1.0353832,-0.58375466,1.4457126,-6.1163206,1.634988,-0.0069320356,-0.93082225,0.3225992,1.0755645,-1.9521794,1
426,-148.2439,167.92444,-34.61307,42.740154,-17.886366,26.648233,-15.425962,7.557723,-2.042796,-1.5508811,-1.6041632,-5.708857,4.923165,-9.434882,5.854104,-4.516999,0.63098025,-6.565661,-0.7247525,-0.31139368,1
427,-132.7282,154.50789,-44.20524,53.901905,-20.018024,41.48435,-19.55938,11.64685,-4.2313952,3.3276377,-3.2970989,1.31866,6.860504,-8.375745,6.1557455,-6.36106,5.8545885,-5.0357356,5.4692593,-1.0918568,1
428,-281.98193,153.0145,15.929099,40.83385,2.4918635,24.824957,-5.2430215,5.9840093,5.15468,0.367141,2.355864,0.92611295,0.4484303,-3.1783688,5.842067,0.57610875,0.08931051,-0.7530292,0.6145113,-2.7048073,1
429,-84.56566,152.31949,-48.720146,47.45998,-20.960602,30.945742,-15.093526,23.7681,-5.6690216,10.620195,1.9160113,3.470127,6.241176,-2.8330433,6.3539762,-8.564022,6.9974813,-9.168384,4.107844,-4.9513764,1
430,-148.11545,165.70268,-23.982603,39.277546,-0.5673536,28.388023,-9.7235985,7.187652,3.1667345,4.5703464,-0.63475245,-2.7853866,3.5783417,-6.7837014,3.5932922,-1.6802256,-0.7607087,-4.7831793,1.838502,-1.2201182,1
431,-159.03638,163.95573,-11.25623,43.297974,-8.580401,11.501519,-5.2408724,5.8139424,1.0433698,-1.5100542,5.9342046,-8.496096,-0.2702631,0.56501347,-0.43679103,0.06748856,1.3821144,-4.6946135,-1.9351969,-1.1131647,1
432,-189.30785,142.00386,-21.380402,36.600742,-2.998105,33.414314,-5.7952995,3.8712893,-3.0385265,4.3154197,-2.2784965,-2.41031,-1.1797788,-7.9335303,2.2719069,-3.2775393,1.6344359,-7.4864693,-1.4585496,-0.94263303,1
433,-132.56483,204.92812,-53.4056,50.572277,5.862508,1.8093579,14.267369,-14.869729,10.305872,-0.68829876,-5.443643,6.8063173,-9.412529,1.5901449,3.0214803,-7.0765157,4.9872556,-7.281479,1.9619496,0.54362977,1
434,-116.77102,169.82532,-38.13146,45.059124,-11.90115,27.989113,-8.353946,8.4023,-1.9487576,2.4036856,2.345864,-0.26857337,3.7180846,-4.982461,7.7612143,-2.2240903,2.4773433,-2.4631689,3.3608706,-3.0904186,1
435,-139.49858,162.31491,-37.715584,51.1752,-2.2947388,24.456043,-14.553775,13.734656,4.4100137,-5.884201,6.4418764,0.18045875,0.3559504,-7.1045794,8.288108,-6.226942,0.25991136,-1.3647982,-0.8112634,-2.0418499,1
436,-109.45557,172.62544,-46.918327,40.016197,-14.133277,22.680279,-6.993562,6.4381943,-2.7315466,2.5278509,1.7730545,-3.1167257,1.2618418,-1.708436,4.005245,-2.0724592,5.4994793,-4.1168513,2.8146663,-3.3225596,1
437,-168.26566,156.4485,-16.860046,36.44566,-10.135604,28.28519,-10.297281,5.9747663,1.9416592,0.824139,-1.6401706,-3.4062908,5.349705,-6.3730445,3.2841082,-1.5937337,-2.0530791,-4.6076975,4.5888844,-0.9573688,1
438,-164.69261,154.60626,2.5854368,46.01305,-4.349579,28.91997,-14.279921,9.220148,0.2806443,4.7541413,3.4551935,-1.1291864,7.984697,-3.048823,4.414629,-2.1629257,2.2827072,-5.334384,2.2037988,-2.3763351,1
439,-169.10837,164.25348,-17.807425,26.319101,1.2764943,26.226143,-12.806279,9.137101,3.2000456,0.85828304,-1.7098044,-1.2415023,2.4117224,-4.999536,4.3646855,-1.958754,-0.008462902,-3.828839,1.1915034,-3.753369,1
440,-99.70369,143.70271,-34.544632,62.28233,-14.387071,28.67462,-10.6096735,8.989896,1.9050926,5.7862167,5.2045317,-0.13317314,6.492766,-1.855718,2.8238833,-0.5362904,3.024269,-5.8144426,3.5776603,-2.7438362,1
441,-206.0029,172.51215,-20.500755,34.31896,9.955188,22.257729,-5.786572,10.13804,1.0480607,-0.89548546,-2.84817,-0.20283827,-3.3584914,-1.9626184,3.9814198,-2.8682926,-0.84323734,0.27891487,4.1349764,-2.0851922,1
442,-157.78983,172.03116,-16.951834,43.589596,-2.3043096,16.395178,-4.808115,5.4121776,-2.891216,-0.63684714,2.3952065,-7.5383916,-1.8017712,-5.262369,0.7147302,-2.6683388,-1.4738194,-1.6819288,1.5922242,-5.0943995,1
443,-188.09468,165.7796,-32.320927,33.96124,2.1633492,21.254906,-4.809539,3.5698936,0.6689136,-1.5535202,4.23318,-4.9367714,2.046707,-6.1888113,3.349725,-2.44118,-0.7101782,1.4869287,0.29901874,-0.36544847,1
444,-126.44052,148.29475,-47.11306,48.389393,-21.970806,25.831028,-18.071388,15.291299,-3.2221599,-2.2432766,0.3359896,1.4440492,2.9446998,-4.3862104,7.833311,-1.7872753,5.3763847,-5.086693,4.812879,-4.1586843,1
445,-99.763245,174.74646,-44.637577,41.98785,-14.950075,28.99738,-10.228772,7.267579,-1.478322,1.1542222,1.4909803,-0.13760614,3.868033,-6.723051,5.4779725,-2.5272112,3.1449654,-3.777486,5.6319833,-1.1262323,1
446,-186.32718,185.21788,-12.486534,34.241314,3.7817678,14.759708,1.8304553,-2.6631813,2.544256,-2.132861,0.73865175,-0.1828572,0.43831778,-3.741736,0.88187635,-2.0417116,-0.4381394,-0.061141163,-0.21880156,-1.4317615,1
447,-175.32985,159.6353,-29.389563,47.976463,-1.5654376,22.294727,-3.6392055,4.8999777,2.223657,2.7713253,3.0283844,-1.7227433,1.3778266,-6.5169306,1.2306784,-2.9569433,0.45334145,-2.8757102,-0.6971882,0.67337525,1
448,-159.48494,155.30339,-9.03131,52.39035,0.7617719,28.732601,-9.306642,12.4013405,0.71188724,2.933436,-2.9591281,-0.32259658,4.958708,-4.807534,1.6483173,-1.2020258,0.33980265,-3.896735,4.359641,-3.917854,1
449,-165.4844,129.47107,-25.224726,42.15647,-5.701104,20.311806,-5.998553,9.253505,-2.198137,3.8655589,1.47663,4.1807065,-1.1737039,-1.4110054,0.632677,-3.7879624,1.1440693,-3.039101,1.7298629,-4.1203837,1
450,-156.01688,162.02005,-47.047596,39.01806,-12.212026,28.301104,-12.109421,5.777484,-3.4803271,2.7711747,-1.5449972,0.517769,5.842293,-5.0750346,3.741968,-4.1409397,2.5309274,-4.1482835,4.4879208,-1.9992043,1
